NrESKM,Imie,Nazwisko,Plec,Gatunek,NazwiskoPanienskieMatki,ImieMatki,ImieOjca,Data_urodzenia,MiejsceUrodzenia,MiejsceZamieszkania,MiejsceZameldowania,Wyksztalcenie
895882,OLIMPIA,GĄTOWSKA,K,ogr,LYSZCZYNA,JULIA,KORNEL,3546.7.23,Resztówka,Podole,Podole,wyższe
930965,NICOLA,TARNACKI,K,ogr,ŻYWIECKA,MARTA,SZCZEPAN,3514.1.19,Biodry,Biodry,Biodry,nadludzkie
617362,BRYGIDA,JAGIEŁŁO-DĄBROWSKA,K,człowiek,FIEJKA,LARA,MAX,3518.3.7,Siejba,Siejba,Siejba,brak
105821,OKTAWIAN,VYPYRAILO,M,hobbit,JABŁOŃSKA-BRYK,ALICJA,KORNEL,3508.8.1,Stołpie,Posada,Sosna-Korabie,brak
732155,NICOL,BARBUL,K,ogr,SOLISZKO,LENA,LEO,3518.4.14,Nakonowo Leśne,Kędzierzawice,Kędzierzawice,wyższe
789038,MALWINA,SUCHANOVSKÁ,K,ogr,MAJZOUB,DOBRAWA,XAVIER,3518.9.13,Podawacz,Pruchnik Górny,Pruchnik Górny,podstawowe
903311,NOEMI,LEDOVA,K,ogr,KOCHMAN,JOWITA,MARIUSZ,3526.5.11,Zofijki,Zofijki,Zofijki,nadludzkie
870700,IWONA,BAYOK,K,ogr,HADLER,LARYSA,BENJAMIN,3530.9.5,Borowa Górka,Borowa Górka,Borowa Górka,podstawowe
754584,KASJAN,MERGO,M,ogr,ŚWIAZDEK,ANGELIKA,BOGUSŁAW,3501.3.3,Góra,Góra,Góra,brak
109828,JULIAN,BULATOVIĆ,M,ogr,KUSMAN,LARA,BRAYAN,3538.3.20,Worwówka,Worwówka,Worwówka,wyższe
696996,ALEX,SZALEWICZ,M,ogr,HYNDER,ARIANNA,FRYDERYK,3500.4.7,Dolina Borkowa,Dolina Borkowa,Dolina Borkowa,wyższe
606174,SEWERYN,AL DABBAGH,M,ogr,WACHSMUTH,MAGDA,CEZARY,3515.10.17,Stara Kakawa,Napachanie,Napachanie,brak
801048,MAURYCY,LENDYAK,M,elf,WRÓBLEWSKA-KAZAKIN,SELENA,KLEMENS,3513.8.20,Gruszka Duża,Kolonia Siedliszcze,Kolonia Siedliszcze,nadludzkie
726436,DAGMARA,FREIẞMUTH,K,ogr,PODLODOWSKA,SOPHIE,OLIVER,3507.8.26,Zarzecze,Zarzecze,Zarzecze,brak
571167,JOACHIM,USZAKOW,M,ogr,KARASZOWSKA,SARA,IVO,3531.9.12,Zapole,Sarbinowo,Sarbinowo,średnie
402438,ERNEST,KOLASZKIEWICZ,M,ogr,GRUNWALD-OSTERMEIER,NAOMI,ALEX,3543.1.15,Borgowskie Huby,Borgowskie Huby,Borgowskie Huby,brak
436171,FELIKS,DROŻDŻEK,M,ogr,BLANCO WOJTOWICZ,HANA,EDWARD,3519.11.20,Przebędowo Słupskie,Przebędowo Słupskie,Przebędowo Słupskie,nadludzkie
242369,MIECZYSŁAW,URUBLEUSKI,M,ogr,OSTROWSKA-KLIMAS,NELA,WILHELM,3515.4.11,Poluńce,Poluńce,Poluńce,brak
496644,TAMARA,SAMSONOW,K,ogr,BROŻEWICZ,KATIA,DAWID,3529.7.18,Nowa Kamienna,Wierzchucice,Wargielity,brak
343904,DANIELA,PIROSZ,K,ogr,BENDELEWICZ,PAULA,TEODOR,3516.4.28,Pod Lasem,Pod Lasem,Pod Lasem,nadludzkie
457326,XAVIER,MFWANGAVO,M,ogr,GRZESZEK,URSZULA,ALAN,3519.12.29,Śniekozy,Śniekozy,Śniekozy,wyższe
396178,OLIWIER,KOPYDŁOWSKI,M,ogr,BUŁACIŃSKA,EWELINA,OKTAWIAN,3524.9.27,Podlesie,Podlesie,Podlesie,wyższe
171615,SARA,WACHOL,K,ogr,MARCINIAK-KAMIŃSKA,JADWIGA,KSAWIER,3532.8.16,Marulewy,Gierałtowiec,Joachimów,wyższe
952118,FELICJA,KLAŻYŃSKA,K,ogr,TANTLEWICZ,KLARA,JERZY,3517.3.7,Oszkowice,Oszkowice,Oszkowice,podstawowe
867948,WANESA,NIECZYSTA,K,ogr,ZERELLA,BIANKA,BORYS,3519.4.21,Józefin,Głuchów,Styły,wyższe
187868,PHILIP,DUMERADZKI,M,ogr,DUCHEŃSKA,SAMANTA,KOSMA,3539.9.7,Stare Orzechowo,Stare Orzechowo,Stare Orzechowo,nadludzkie
315883,HENRYK,MAMICA,M,ogr,KOSSARZECKA,STELLA,ZIEMOWIT,3546.8.21,Dziarno,Dziarno,Dziarno,brak
442123,INGA,HUMYNIECKA,K,ogr,FAKACS,MICHELLE,JOACHIM,3514.5.12,Żywiec,Snochowice,Snochowice,podstawowe
759138,EWELINA,ORTONOWSKA,K,ogr,POŻYKOWSKA,DARIA,RAFAŁ,3514.4.26,Dzierzążenko,Dzierzążenko,Dzierzążenko,średnie
700831,LAURA,BARAZANI,K,ogr,POPIOLEK,KORNELIA,GNIEWOMIR,3528.1.2,Balewo,Balewo,Balewo,podstawowe
216781,XAVIER,BRONER,M,ogr,NAWERSKA,MAYA,JEREMIASZ,3513.2.3,Piachy,Młynek,Młynek,nadludzkie
666798,VICTOR,MELISSA,M,wiedźma,WIŃCZEWSKA,MAGDA,NORBERT,3515.2.12,Ciapków,Ciapków,Ciapków,średnie
837178,BOLESŁAW,MRYSZA,M,ogr,MILUNIEC,KORNELIA,BRAJAN,3524.4.4,Leśniaki,Kępa,Kępa,średnie
453253,WILHELM,HOROSHKO,M,krasnal,KATANA,ADRIANNA,VINCENT,3523.12.29,Wiochna,Wiochna,Wiochna,podstawowe
618411,NATALIA,DOLEGALSKA,K,ogr,BERCOVICH,ALEKSANDRA,BRONISŁAW,3540.11.24,Kącik,Płaciszewo,Płaciszewo,brak
536819,NOEMI,SADLAK,K,ogr,KICKEL,EWA,STANISŁAW,3501.10.5,Zawarpie,Siwica,Ferdynandów,nadludzkie
962059,AMELIA,PAKALIŃSKA,K,gnom,DOWIERSKA,RITA,JANUSZ,3507.8.13,Pastwisko,Małoszyce,Małoszyce,średnie
872238,KARINA,NIZZARI,K,krasnal,CENIUK,KAROLINA,WOJCIECH,3541.4.27,Wólka Wiciejowska,Wólka Wiciejowska,Wólka Wiciejowska,brak
920812,MELISA,PIRANIK,K,ogr,MAŚLANKOWSKA,MICHALINA,DIEGO,3522.8.27,Chrośla,Pukiel,Pukiel,wyższe
343529,MARCELINA,KONRAK,K,chochlik,POMERANZ,BOGNA,JEREMIASZ,3503.9.26,Górski,Górski,Górski,wyższe
315602,MARTYNA,FAHRADYAN,K,ogr,BORŻYJEWSKA,BOGNA,HUGO,3505.4.19,Sienno,Sienno,Sienno,brak
839686,BOGUSŁAW,FIEJDASZ,M,ogr,URGOŁ,NINA,ARTUR,3540.6.18,Kopalina,Kopalina,Kopalina,nadludzkie
619850,OLA,SCHRICKKER,K,ogr,GAŁANDZIJ,MARIKA,BRONISŁAW,3545.6.1,Brogi,Krusznik,Krusznik,średnie
139372,KEVIN,KERSTENS,M,elf,PONAGAJBO,RITA,XAVIER,3534.7.9,Rudno,Rudno,Rudno,wyższe
504693,EWA,BARANYUK,K,ogr,RZEPCZYŃSKA,AGNIESZKA,HUGO,3508.2.9,Żebry-Laskowiec,Resztówka,Chałupki Bełwińskie,nadludzkie
710368,BLANKA,MATELSKA,K,człowiek,CIESONIK,WANESA,NIKODEM,3507.3.13,Rochy,Rochy,Rochy,wyższe
511552,JAN,WOJEGO,M,ogr,REFCZYŃSKA,EWA,KONSTANTY,3512.11.27,Piasek,Za Stacją,Za Stacją,podstawowe
468961,ALEKSANDER,ROUDAUT,M,krasnal,GREDKIEWICZ,AGATA,GRACJAN,3544.2.4,Klinina,Klinina,Klinina,wyższe
126999,REMIGIUSZ,PANCEROWICZ,M,ogr,CRUZ-KĄCIAK,MICHALINA,MILAN,3519.1.15,Konarska Dębina,Konarska Dębina,Konarska Dębina,nadludzkie
657894,FILIP,GRAWŻYN,M,elf,GAÁLOVÁ,NICOLA,BRUNO,3544.8.16,Nowe Mosty,Nowe Mosty,Nowe Mosty,wyższe
941093,MARIA,LARCOMBE,K,ogr,PLOTKA,NEL,TOMASZ,3542.3.19,Orzoł,Orzoł,Orzoł,nadludzkie
795433,INKA,TARNOWY,K,ogr,FURZYŃSKA,KARINA,IGNACY,3520.4.1,Ceranów,Widaczów,Piaski,wyższe
256122,OKTAWIA,WISZNIEWSKI,K,ogr,JAGIELIŃSKA,SAMANTA,HUBERT,3549.5.29,Garncarzówka,Garncarzówka,Garncarzówka,podstawowe
279167,DIEGO,ZAREDA,M,ogr,CHYCHERINA,INKA,LEOPOLD,3510.3.26,Nowa Wieś,Nowa Wieś,Nowa Wieś,nadludzkie
393566,ESTERA,BAZLER,K,ogr,ANTOSIK-SZCZUR,OLGA,ANTONI,3546.11.10,Piaski,Klonownica Mała,Kopciowice,podstawowe
366317,JERZY,MAUSZYŃSKI,M,ogr,MOLEŃSKA,NICOLE,JEREMI,3540.6.7,Kazimierzów,Nowinki,Nowinki,wyższe
659100,RADOSŁAW,WARĘCKI,M,ogr,LASOCKA,IDA,JEREMIASZ,3540.4.17,Milin,Milin,Milin,brak
602610,ROZALIA,MATIASCZYK,K,ogr,NUN,VICTORIA,KAJETAN,3531.6.2,Góry,Stara Wieś,Psie Górki,nadludzkie
457137,LIWIA,MASTRONARDI,K,ogr,PRZYGON,NOEMI,LEON,3519.9.8,Kamionka,Kamionka,Kamionka,średnie
341437,XAVIER,KREMLIK,M,ogr,SZARACHAN,LUDWIKA,TEOFIL,3519.5.20,Jasionówka-Kolonia,Poddana,Poddana,podstawowe
889423,IGA,CHORZYŃSKA,K,ogr,SOSNICA,MILENA,MIECZYSŁAW,3527.4.22,Pajdy,Pajdy,Pajdy,średnie
165440,PHILIP,BAŁANDYNOWICZ,M,ogr,RUEDIGIER,ZOFIA,HUGO,3514.1.30,Wesołówka,Wesołówka,Wesołówka,nadludzkie
607736,MALWINA,CHEFRANOVA,K,ogr,HERBOTS,INEZ,KASPIAN,3508.3.1,Grzechynkówka,Tuszkowo,Tuszkowo,średnie
892129,PATRYCJA,KORDEK,K,ogr,KOCZAŃSKA,EWELINA,BARTŁOMIEJ,3503.5.18,Dawidówka,Dawidówka,Dawidówka,podstawowe
491750,JULIAN,EICHBERG,M,ogr,KOŁODZIEJ-CHORZEWSKA,GAJA,GRZEGORZ,3522.1.27,Równo,Zawycienna,Pod Wisłokiem,wyższe
981707,BRUNO,DZIĄCKO,M,ogr,CIASZKIEWICZ,GLORIA,CEZARY,3528.11.10,Jakubowice,Równia,Równia,wyższe
179473,SANDRA,STREITBERG,K,ogr,KRZEKOTOWSKA,ANTONIA,KLEMENS,3506.10.13,Krężoły,Warszówka,Warszówka,średnie
935782,OLIWIER,VAN LINDEN,M,ogr,WIĄCKIEWICZ,TOLA,OLIWER,3533.5.18,Prochy,Prochy,Prochy,brak
892311,OLIWER,GUTTMAYER,M,ogr,GLAUER,JOANNA,AUGUST,3502.6.28,Marcinków Górny,Jastrzębie,Jastrzębie,nadludzkie
224476,NADIA,MONCIBOWICZ,K,hobbit,SACIK,OKSANA,BRUNON,3543.11.17,Dębicz,Gajówka Staw Kunowski,Gajówka Staw Kunowski,brak
756651,BOGDAN,PIŚ,M,ogr,WIELONTKO,ELŻBIETA,MIKOŁAJ,3520.10.13,Herianówka,Świątniki,Świątniki,średnie
574238,KAJETAN,POPIELAK,M,ogr,TALUKDER,JANA,MAURYCY,3508.1.20,Za Wsią,Za Wsią,Za Wsią,średnie
350302,STEFANIA,COURTELLEMONT,K,gnom,ALTINAY,ELENA,TOBIASZ,3529.11.27,Osiedle Rudnik,Podprzygonie,Podprzygonie,podstawowe
370662,IRENA,PIOTROWSKA-WRÓBEL,K,ogr,WAJDE,LENA,ROMAN,3513.5.24,Miodary,Miodary,Miodary,podstawowe
797833,KONRAD,FONFEREK,M,ogr,PALUCHNIAK,INES,SERGIUSZ,3548.4.6,Zwierzyniec,Zwierzyniec,Zwierzyniec,średnie
213574,NADIA,MIKOLASZ,K,ogr,LOOSE,SOPHIE,BRUNON,3509.12.14,Puławska Wieś,Puławska Wieś,Puławska Wieś,brak
148730,GABRIELA,SALLA,K,hobbit,MENTYNSKA,INGA,BRAJAN,3531.11.15,Gliniszcze Wielkie,Gliniszcze Wielkie,Gliniszcze Wielkie,średnie
705297,LARA,DELEŚ,K,ogr,BAŁMAN,SOPHIE,ALAN,3500.8.21,Golejów,Golejów,Golejów,średnie
799137,PATRYCJA,MAMAKOVA,K,ogr,DMITRIJEWA,NELA,MICHAŁ,3515.4.11,Góra,Skaryszew,Pod Wycinkami,brak
433542,NELA,PROTSKIV,K,ogr,PLAMINIAK,KRYSTYNA,KAMIL,3536.9.10,Na Granicach,Na Granicach,Na Granicach,brak
410352,FRANCISZKA,DANIELIK,K,ogr,SUŁKOWSKA-WILK,MARCELA,DIEGO,3536.5.8,Bogatki,Bogatki,Bogatki,wyższe
216584,DAVID,MNITOWSKI,M,goblin,PŘIBYLOVÁ,LUDWIKA,OLIWIER,3516.2.23,Czachów,Czachów,Czachów,brak
706504,JUSTYNA,TUMIL,K,gnom,OLSZYŃSKA,TATIANA,OKTAWIAN,3516.9.23,Błonie,Błonie,Mokre,wyższe
875493,BENIAMIN,KRECIŃSKI,M,ogr,BEŁKOWSKA VEL KAMIŃSKA,ILONA,NATHANIEL,3549.7.21,Mały Węgrzyn,Mały Węgrzyn,Mały Węgrzyn,podstawowe
996648,MARCELI,KUBATKO,M,ogr,ZAKARCZEMNA,JOLANTA,OLEG,3522.7.29,Żebry-Kolonia,Żebry-Kolonia,Żebry-Kolonia,brak
581886,KRYSTIAN,VILSHANETSKYI,M,goblin,JAMBUL,NINA,SEBASTIAN,3517.9.3,Swoboda,Dobrzec Wielki,Żłobizna,brak
939250,AGATA,KOBCZYK,K,ogr,GRUMMICH,KRYSTYNA,ŁUKASZ,3537.1.7,Szachulec,Budy,Wodnik,średnie
263381,KOSMA,KOZDUJ,M,ogr,KOCHACZEWSKA,ORIANA,MIRON,3547.5.6,Koziełek,Koziełek,Koziełek,wyższe
449992,JULITA,HETHOUT,K,ogr,PONIŃSKA,FRANCISZKA,SZYMON,3521.6.1,Na Stawkach,Na Stawkach,Na Stawkach,brak
412588,ADAM,KEKEZ,M,ogr,CUDECKI,PATRYCJA,EMIL,3527.11.24,Przytoka,Antoniuk,Antoniuk,brak
310611,CEZARY,MÖNNING,M,ogr,KHODOVITSKA,KLAUDIA,TOMASZ,3533.10.3,Rogóźno-Kolonia,Dół,Dół,nadludzkie
305288,JAGNA,SCHUHBAUER,K,ogr,BURTOWICZ,ANIKA,JAROSŁAW,3507.10.21,Wola Prażmowska,Budzień,Budzień,podstawowe
914648,JUSTYNA,ZOI,K,ogr,MIKUTOWICZ,RITA,MAXYMILIAN,3548.12.28,Marysin,Marysin,Marysin,nadludzkie
786885,MARCELINA,ŁAGUŃ,K,krasnal,HIBSZER,NADIA,BOGDAN,3512.6.21,Odrowąż,Odrowąż,Odrowąż,nadludzkie
174844,KASJAN,SZARMACH,M,ogr,KURZAJA,INKA,KONRAD,3511.5.2,Od Dębiny,Barce,Barce,wyższe
552749,IRENA,BUCHLOVSKÁ,K,ogr,RUOSS,MARIKA,WOJCIECH,3533.6.21,Biedów,Biedów,Biedów,nadludzkie
207272,AGATA,PÓRZECKA,K,ogr,KALBERLAH,KLARA,DAMIAN,3540.7.16,Ostrysz,Niebrzydowo Wielkie,Rudy Drugie,nadludzkie
882548,ROMA,SZUBAN,K,ogr,ZGAJ,OKSANA,LEO,3500.7.9,Wojcieszyn,Wojcieszyn,Wojcieszyn,średnie
517718,PIOTR,WOJENKO,M,ogr,AMROSZKIEWICZ,EMILIA,FELIKS,3523.3.19,Bukowiny,Bukowiny,Bukowiny,wyższe
995166,JONATAN,MAKSIEWICZ,M,ogr,NOGA-MORAŃSKA,RITA,KORNELIUSZ,3514.1.15,Kawuloki,Kawuloki,Kawuloki,podstawowe
895488,EWELINA,SKARK,K,ogr,JANDZIO,ALEKSANDRA,BERNARD,3507.12.30,Roślówka,Roślówka,Roślówka,nadludzkie
474464,PHILIP,DENINGER,M,wiedźma,FEDCHYSHYN,JULIA,IWO,3528.5.11,Łany,Łany,Łany,podstawowe
741543,LEO,KECZKA,M,ogr,SADZEŃSKA,JOLANTA,ADRIAN,3537.4.28,Aleksandrowo,Aleksandrowo,Aleksandrowo,nadludzkie
164250,MARIKA,WASIUNIC,K,ogr,GRAEF,BARBARA,ADRIAN,3525.7.18,Deszno,Deszno,Deszno,podstawowe
236689,TERESA,ISHOLA,K,ogr,NITSZE,INES,ARON,3526.10.25,Radomek,Radomek,Radomek,brak
568023,LEOPOLD,MARDO,M,ogr,BOMEK,LIWIA,SERGIUSZ,3539.1.23,Mazanówka,Mazanówka,Mazanówka,brak
482318,MARCJANNA,BUSSEY,K,ogr,NOWAK-CHĘCIŃSKA,ELŻBIETA,DANIEL,3509.8.18,Pod Łysą Górą,Pod Łysą Górą,Pod Łysą Górą,wyższe
545234,DOMINIKA,BACZIS,K,krasnal,SZCZYTKO,DOBRAWA,PATRYK,3521.4.24,Magdalenka,Magdalenka,Magdalenka,wyższe
566696,DIEGO,ZARITSKYY,M,gnom,LICZNIAROWSKA,OLIWIA,SZCZEPAN,3543.12.18,Biedoszyce,Biedoszyce,Biedoszyce,brak
960475,SOPHIE,LENDZISZEWSKA,K,ogr,SZWEIG,NATASZA,KAMIL,3505.9.9,Gutowiec,Gutowiec,Gutowiec,średnie
787451,KONSTANCJA,ZUZEWICZ,K,wiedźma,SADKA,NINA,VICTOR,3526.6.1,Świętojańsko,Aleksandrów,Aleksandrów,wyższe
695646,MIŁOSZ,MANZANO JIMENEZ,M,ogr,PROĆ,JADWIGA,OLIVER,3526.12.21,Zakościele,Zakościele,Zakościele,średnie
543209,CYPRIAN,COP,M,elf,SEWERIN,CARMEN,SZYMON,3550.1.12,Kotków-Parcele,Kotków-Parcele,Kotków-Parcele,brak
141046,KAROLINA,ROWNTREE,K,ogr,SHAIK,AMANDA,MAKS,3500.1.30,Czechy,Czechy,Czechy,brak
239184,MELANIA,POLESZCZYK,K,ogr,MILATOS,BEATA,LUCJAN,3512.5.19,Niewiadowo,Niewiadowo,Niewiadowo,nadludzkie
942727,TYTUS,FAHGAN,M,ogr,GEDOWSKA,JOWITA,DARIUSZ,3528.9.15,Pod Laskowcem,Pod Laskowcem,Pod Laskowcem,podstawowe
664878,DAGMARA,MITIUCHIN,K,ogr,OBARTEL,CELINA,MIESZKO,3511.4.26,Michałkowo,Michałkowo,Michałkowo,nadludzkie
881891,GNIEWOMIR,GOUVEIA,M,hobbit,DRESZLER,ELIZA,JĘDRZEJ,3540.9.23,Święta,Święta,Święta,brak
123962,AMADEUSZ,GONCALVES GAJZENBERG,M,ogr,ŁAGIEWSKA,JAGODA,DIEGO,3503.3.2,Piaski,Piaski,Piaski,średnie
551802,JANA,SHELUPETS,K,krasnal,PRIBYL,PATRYCJA,BOGDAN,3512.4.4,Czechyń,Czechyń,Czechyń,brak
127577,JANA,SZTALMACH,K,chochlik,MORISON,FELICJA,NORBERT,3501.11.16,Nowa Kozia Góra,Nowa Kozia Góra,Nowa Kozia Góra,podstawowe
326112,TERESA,LEMLER,K,ogr,KURYKSZA,OLIWIA,JONASZ,3525.7.5,Góry,Góry,Góry,średnie
802673,ROMA,KOSMALA-NOWAK,K,ogr,GERSON,MALINA,SYLWESTER,3503.1.15,Neple,Kolonia Augustowska,Posada Zarszyńska,brak
513545,JANUSZ,PISTARELLI,M,ogr,KOPAŃSKA,ELŻBIETA,ALEKS,3550.8.12,Chruślanki Małe,Chruślanki Małe,Chruślanki Małe,podstawowe
666433,INES,KĘŚMINOWICZ,K,ogr,RESZETNIAK,IGA,BRAJAN,3505.1.24,Lipka,Lipka,Lipka,podstawowe
592068,MARCELA,RUCIŃSKA-ZAJĄC,K,elf,KHMEL,SONIA,DARIUSZ,3512.3.29,Lachówiec,Wydmuchów,Wydmuchów,podstawowe
967521,MARCELI,ELAD,M,ogr,KIRPAN,LAURA,JULIUSZ,3544.10.27,Wierzbica Dolna,Wierzbica Dolna,Wierzbica Dolna,wyższe
920041,SAMUEL,MIKHEI,M,ogr,TRAWNICKA,EDYTA,WOJCIECH,3538.4.20,Przyborowo,Przyborowo,Przyborowo,podstawowe
830264,LUDWIK,NALIWKO,M,ogr,KUŹNIAR-CISEK,FELICJA,MICHAŁ,3536.3.19,Pałęczek,Potoczki,Potoczki,brak
663668,RADOSŁAW,DEJANKIEWICZ,M,ogr,TALG,HONORATA,LUDWIK,3504.5.14,Czułówek,Stara Wieś,Stara Wieś,wyższe
117987,OLIMPIA,SKOBYŁKO,K,ogr,SKRZYDŁO-AKSAMITOWSKA,ZOJA,BRUNON,3535.8.22,Konary,Konary,Konary,wyższe
464115,WANDA,VOGEL,K,ogr,PETRIČ,KALINA,KAROL,3510.4.20,Przymiarki,Przymiarki,Przymiarki,podstawowe
405699,ALEKSANDRA,KÖLSCH,K,ogr,LASOSKA,MIA,BOGUSŁAW,3541.12.5,Listków,Listków,Listków,podstawowe
496893,BRYGIDA,DE REUWE,K,ogr,PITUCHA,BIANKA,PASCAL,3518.7.8,Babia Góra,Łopacianka,Zakrzew,wyższe
176201,KORNELIA,SEMBAJ,K,ogr,DESCHAMPS,JOANNA,DOMINIK,3544.1.12,Działy,Działy,Działy,średnie
788741,KATIA,MARIENKO,K,ogr,STELMAŃSKA,LEA,PHILIP,3523.2.8,Chmiele,Chmiele,Chmiele,średnie
927803,MIECZYSŁAW,SZPYRC,M,ogr,PATHE,IDALIA,BRAYAN,3542.11.16,Ludwina,Zaprężyn,Zaprężyn,średnie
224246,MIRA,KLEWAR,K,ogr,LIBERMAN,BEATA,CEZARY,3547.11.28,Mieczków,Wólka Tyrzyńska B,Wólka Tyrzyńska B,wyższe
430352,DARIA,GANIUSZKIN,K,ogr,JUMEROW,NAOMI,FRANCISZEK,3509.12.11,Stare Chałupy,Piersławek,Piersławek,podstawowe
507807,STELLA,BOGATYRIOWA,K,ogr,GURTEEN,SOFIA,OLAF,3526.11.2,Borek,Wojkowo,Domaniew,wyższe
383029,MAŁGORZATA,SZKULAWIK,K,ogr,ŚLIZ,OLGA,BRYAN,3527.10.8,Michałów,Michałów,Michałów,średnie
372472,JUSTYNA,MINICHINI,K,ogr,WEISSE,KARINA,KLEMENS,3548.9.13,Bieńkowice,Bieńkowice,Bieńkowice,średnie
747788,APOLONIA,DRAMI,K,wiedźma,TEYSSONNIERES,IDALIA,NIKODEM,3528.6.18,Wygiełzów,Wygiełzów,Wygiełzów,brak
210423,BARTŁOMIEJ,OZIOM,M,ogr,BEREHECH,ELŻBIETA,MARCIN,3540.6.7,Domaczka,Mintowo,Mintowo,średnie
548028,SYLWIA,LANETSKA,K,ogr,TRUKHANOVA,JOLANTA,OLGIERD,3517.5.14,Lisia Góra,Kuźniczka,Grzybów,wyższe
717736,VINCENT,TYKWIC,M,krasnal,TORUŃCZYK,FRANCISZKA,GNIEWKO,3513.6.18,Golędzinów,Golędzinów,Golędzinów,średnie
443497,AGNIESZKA,POSTLER,K,ogr,CELBAN,STELLA,WILHELM,3501.2.21,Ruchenka,Kornice,Kornice,brak
828641,BOLESŁAW,TAGLIAFERRO,M,ogr,KIESRAU,WANESSA,ROCH,3524.1.27,Garbarnia,Garbarnia,Garbarnia,średnie
108677,LENA,JORDI,K,ogr,WARDAWY,ANDŻELIKA,MIECZYSŁAW,3544.6.16,Cytrynowo,Agnopol,Agnopol,średnie
999633,FILIP,BOSZKO LUCENA,M,ogr,PSTRZOCH,PATRYCJA,RADOSŁAW,3527.8.12,Stróżki,Sadki Janowskie,Za Polaną,wyższe
964875,JAŚMINA,KARWIK,K,ogr,ŚWITKO,ADRIANA,OLEG,3521.9.3,Błaszczaki,Błaszczaki,Błaszczaki,wyższe
205246,LEONARDO,CYNDEL,M,wiedźma,MORANDIN,KALINA,WILHELM,3505.10.12,Szlachecki Koniec,Nowiny,Helenów,nadludzkie
533410,BARTŁOMIEJ,BARASIUK,M,ogr,NIR FREISAGER,MARZENA,MIŁOSZ,3531.7.11,Ossowice,Ossowice,Ossowice,podstawowe
730914,KLEMENTYNA,TAKATSUKA,K,ogr,SWEDZIŃSKA,ZOJA,HUBERT,3522.2.18,Pieńki-Strzyże,Kosewo,Granice od Woli,nadludzkie
446200,GNIEWKO,KMIOTEK,M,ogr,BARANOWKA,MELISA,PAWEŁ,3500.1.8,Sucha Wola,Sucha Wola,Sucha Wola,nadludzkie
710590,ADELA,BOUDA,K,ogr,ABŁAWACKA,MALWINA,LEON,3524.6.16,Dobrocice,Dobrocice,Dobrocice,średnie
104422,HANNA,SIMKÓW,K,ogr,ŻALIKOWSKA,JADWIGA,HENRYK,3542.5.5,Gamlówka,Gamlówka,Gamlówka,brak
905592,RYAN,SZCZOŁEK,M,ogr,SOSNOWSKA-WIECZOREK,ALEKSANDRA,DONATAN,3531.3.13,Święciechowa,Gołębie,Gołębie,wyższe
408658,KLEMENS,ŁOGWINIENKO,M,ogr,MOSIYCHUK,DIANA,BRONISŁAW,3524.4.12,Bednarszczówka,Bednarszczówka,Bednarszczówka,podstawowe
980654,JAGODA,OPŁATEK,K,człowiek,BEHR-SIELOWSKA,MARIANNA,WIKTOR,3507.7.20,Adamkówka,Okonin,Okonin,wyższe
827021,PATRYK,KRYŚKOW,M,elf,GIERYSZOWSKA,DIANA,NATHANIEL,3539.10.12,Grabówka,Grabówka,Grabówka,podstawowe
936626,VICTOR,KATZ,M,ogr,JANIK-NOWAK,AGATA,TEODOR,3500.6.27,Nowa Brzeźnica,Brzóski-Gromki,Brzóski-Gromki,nadludzkie
395831,DANIEL,CHORĄŻAK,M,człowiek,AMRYSZEWSKA,ANTONIA,JEREMI,3533.3.12,Bożanów,Bożanów,Bożanów,podstawowe
663065,LEON,KONZAL,M,ogr,GLAUDEL,MAYA,BARTŁOMIEJ,3548.11.1,Nieszawa,Nieszawa,Nieszawa,podstawowe
991652,ŻANETA,WASILIEWA,K,ogr,FARAŚ,LAURA,MAURYCY,3542.6.19,Nadleśnictwo,Nadleśnictwo,Nadleśnictwo,wyższe
556610,MAJKA,FEND,K,ogr,LIDZBERSKA,KAJA,KLAUDIUSZ,3526.9.9,Kacice,Kacice,Kacice,brak
306023,SOPHIE,KRAMAREK,K,ogr,SENN,ADELAJDA,VICTOR,3500.10.27,Majerz,Majerz,Majerz,podstawowe
407581,DAGMARA,SZYMAŃSKA-WITEK,K,ogr,FEDOŃ,SARA,BOGDAN,3505.10.19,Dzikowy Bór,Łęgoń,Wielopole,średnie
342309,DOBROCHNA,KUCHARCZYK-KUŁAGA,K,ogr,ABU-FILLAT,ADRIANA,PIOTR,3513.4.5,Działy Czarnowskie,Działy Czarnowskie,Działy Czarnowskie,brak
493689,POLA,SIMIERSKA,K,ogr,ILKOWIEC,KALINA,KLAUDIUSZ,3516.8.4,Bieniasze,Bieniasze,Bieniasze,średnie
597304,MARTIN,IDŁOWSKI,M,ogr,SPREITZER,EMMA,STEFAN,3507.10.4,Koniec,Dziurów-Petrów,Hyćkowa,brak
356947,KRYSTYNA,JASZCZOŁT,K,goblin,SIEBIATA,JAŚMINA,NATHAN,3548.3.17,Sikorka,Józefina,Józefina,nadludzkie
986074,ALINA,WOBRUBA,K,ogr,KOZIESTAŃSKA,HONORATA,KLAUDIUSZ,3517.6.7,Krzyżyk Iłowski,Krzyżyk Iłowski,Krzyżyk Iłowski,brak
188680,EDWARD,SUŚNIŁO,M,ogr,PUCHAŁKA,JUSTYNA,MARCIN,3549.10.6,Rów,Rów,Rów,wyższe
